date,day,month,is_weekend,is_holiday,tourist_spot,altitude_m,max_temp_c,min_temp_c,humidity_percent,wind_speed_kmh,weather_condition,crowd_level
2022-01-05,Wednesday,1,False,False,Zuluk,2865,13.2,10.1,67.2,4.5,cloudy,Low
2022-01-06,Thursday,1,False,False,Gangtok,1650,15.5,10.1,63.5,3.3,cloudy,Medium
2022-01-06,Thursday,1,False,False,Tsomgo Lake,3753,13.1,10.8,63.9,4.2,cloudy,Medium
2022-01-06,Thursday,1,False,False,Nathula Pass,4310,13.6,11.3,61.2,4.9,cloudy,Low
2022-01-06,Thursday,1,False,False,Pelling,2150,13.8,11.3,68.6,3.8,cloudy,Medium
2022-01-06,Thursday,1,False,False,Yuksom,1780,14.6,11.7,69.1,3.4,cloudy,Medium
2022-01-06,Thursday,1,False,False,Ravangla,2100,13.5,10.6,62.0,4.9,cloudy,Low
2022-01-06,Thursday,1,False,False,Namchi,1675,13.8,11.2,61.3,3.8,cloudy,Low
2022-01-06,Thursday,1,False,False,Lachung,2600,14.7,10.6,61.6,3.6,cloudy,Medium
2022-01-06,Thursday,1,False,False,Lachen,2750,15.1,11.3,66.2,3.6,cloudy,Low
2022-01-06,Thursday,1,False,False,Rumtek Monastery,1500,15.7,11.5,66.4,3.4,cloudy,Low
2022-01-06,Thursday,1,False,False,Zuluk,2865,14.0,10.3,65.1,4.8,cloudy,Medium
2022-01-07,Friday,1,False,False,Gangtok,1650,13.4,11.3,64.8,3.4,cloudy,Medium
2022-01-07,Friday,1,False,False,Tsomgo Lake,3753,15.5,11.8,64.4,4.0,cloudy,Low
2022-01-07,Friday,1,False,False,Nathula Pass,4310,15.7,10.4,66.3,3.9,cloudy,Low
2022-01-07,Friday,1,False,False,Pelling,2150,13.3,11.2,62.4,4.1,cloudy,Low
2022-01-07,Friday,1,False,False,Yuksom,1780,13.1,10.7,69.3,5.0,cloudy,Low
2022-01-07,Friday,1,False,False,Ravangla,2100,13.6,11.9,66.5,3.1,cloudy,Medium
2022-01-07,Friday,1,False,False,Namchi,1675,14.3,10.5,63.2,3.4,cloudy,Medium
2022-01-07,Friday,1,False,False,Lachung,2600,13.1,11.5,63.7,4.6,cloudy,Low
2022-01-07,Friday,1,False,False,Lachen,2750,13.2,10.8,68.9,4.7,cloudy,Medium
2022-01-07,Friday,1,False,False,Rumtek Monastery,1500,15.7,11.1,62.6,3.8,cloudy,Medium
2022-01-07,Friday,1,False,False,Zuluk,2865,15.6,10.1,68.4,3.3,cloudy,Medium
2022-01-08,Saturday,1,True,False,Gangtok,1650,14.3,11.7,63.8,4.6,cloudy,High
2022-01-08,Saturday,1,True,False,Tsomgo Lake,3753,14.1,11.9,66.9,3.7,cloudy,Medium
2022-01-08,Saturday,1,True,False,Nathula Pass,4310,14.1,11.9,65.2,4.0,cloudy,High
2022-01-08,Saturday,1,True,False,Pelling,2150,13.1,10.6,61.9,3.8,cloudy,High
2022-01-08,Saturday,1,True,False,Yuksom,1780,15.1,10.8,64.3,3.6,cloudy,High
2022-01-08,Saturday,1,True,False,Ravangla,2100,15.8,11.8,61.2,4.1,cloudy,Medium
2022-01-08,Saturday,1,True,False,Namchi,1675,13.7,10.8,61.8,3.2,cloudy,High
2022-01-08,Saturday,1,True,False,Lachung,2600,15.8,10.6,69.4,4.3,cloudy,Medium
2022-01-08,Saturday,1,True,False,Lachen,2750,14.9,10.0,69.3,4.0,cloudy,Medium
2022-01-08,Saturday,1,True,False,Rumtek Monastery,1500,15.4,11.8,67.7,3.7,cloudy,High
2022-01-08,Saturday,1,True,False,Zuluk,2865,13.1,11.9,60.9,4.6,cloudy,Medium
2022-01-09,Sunday,1,True,False,Gangtok,1650,14.1,10.2,60.3,4.6,cloudy,High
2022-01-09,Sunday,1,True,False,Tsomgo Lake,3753,13.7,11.4,66.3,4.1,cloudy,Medium
2022-01-09,Sunday,1,True,False,Nathula Pass,4310,15.5,11.6,65.0,3.4,cloudy,Medium
2022-01-09,Sunday,1,True,False,Pelling,2150,14.8,10.0,61.4,4.1,cloudy,High
2022-01-09,Sunday,1,True,False,Yuksom,1780,15.9,11.5,61.7,3.6,cloudy,Medium
2022-01-09,Sunday,1,True,False,Ravangla,2100,14.5,11.1,68.3,4.3,cloudy,Medium
2022-01-09,Sunday,1,True,False,Namchi,1675,14.4,11.1,61.6,3.9,cloudy,High
2022-01-09,Sunday,1,True,False,Lachung,2600,14.3,10.6,68.7,3.9,cloudy,High
2022-01-09,Sunday,1,True,False,Lachen,2750,14.5,12.0,63.9,4.7,cloudy,Medium
2022-01-09,Sunday,1,True,False,Rumtek Monastery,1500,14.4,12.0,65.2,3.2,cloudy,High
2022-01-09,Sunday,1,True,False,Zuluk,2865,13.5,11.6,63.5,3.1,cloudy,High
2022-01-10,Monday,1,False,False,Gangtok,1650,13.2,11.9,60.0,4.5,cloudy,Low
2022-01-10,Monday,1,False,False,Tsomgo Lake,3753,13.0,11.3,64.1,4.5,cloudy,Low
2022-01-10,Monday,1,False,False,Nathula Pass,4310,15.1,10.4,69.5,4.8,cloudy,Low
2022-01-10,Monday,1,False,False,Pelling,2150,14.3,11.9,60.2,4.8,cloudy,Medium
2022-01-10,Monday,1,False,False,Yuksom,1780,15.3,11.7,63.5,4.6,cloudy,Low
2022-01-10,Monday,1,False,False,Ravangla,2100,15.3,11.7,61.0,3.6,cloudy,Low
2022-01-10,Monday,1,False,False,Namchi,1675,13.9,12.0,69.9,5.0,cloudy,Medium
2022-01-10,Monday,1,False,False,Lachung,2600,13.2,11.7,65.7,4.4,cloudy,Medium
2022-01-10,Monday,1,False,False,Lachen,2750,13.0,11.0,69.5,3.7,cloudy,Low
2022-01-10,Monday,1,False,False,Rumtek Monastery,1500,16.0,10.2,65.2,4.8,cloudy,Medium
2022-01-10,Monday,1,False,False,Zuluk,2865,13.5,11.3,69.5,3.3,cloudy,Low
2022-01-11,Tuesday,1,False,False,Gangtok,1650,14.9,11.0,62.0,3.9,cloudy,Low
2022-01-11,Tuesday,1,False,False,Tsomgo Lake,3753,15.7,11.8,67.3,3.5,cloudy,Low
2022-01-11,Tuesday,1,False,False,Nathula Pass,4310,13.6,10.3,70.0,4.8,cloudy,Medium
2022-01-11,Tuesday,1,False,False,Pelling,2150,13.0,10.4,64.2,4.7,cloudy,Medium
2022-01-11,Tuesday,1,False,False,Yuksom,1780,13.8,10.4,65.9,3.0,cloudy,Medium
2022-01-11,Tuesday,1,False,False,Ravangla,2100,14.1,11.1,67.1,4.7,cloudy,Low
2022-01-11,Tuesday,1,False,False,Namchi,1675,13.4,10.2,61.2,3.6,cloudy,Low
2022-01-11,Tuesday,1,False,False,Lachung,2600,15.8,10.3,63.4,3.2,cloudy,Low
2022-01-11,Tuesday,1,False,False,Lachen,2750,13.5,11.4,66.1,3.5,cloudy,Medium
2022-01-11,Tuesday,1,False,False,Rumtek Monastery,1500,13.8,11.4,67.5,3.2,cloudy,Medium
2022-01-11,Tuesday,1,False,False,Zuluk,2865,16.0,10.1,67.8,4.3,cloudy,Low
2022-01-12,Wednesday,1,False,False,Gangtok,1650,13.5,11.3,65.7,3.7,cloudy,Low
2022-01-12,Wednesday,1,False,False,Tsomgo Lake,3753,13.6,10.7,64.1,3.7,cloudy,Medium
2022-01-12,Wednesday,1,False,False,Nathula Pass,4310,15.4,10.3,64.8,3.4,cloudy,Low
2022-01-12,Wednesday,1,False,False,Pelling,2150,15.0,11.2,61.3,3.8,cloudy,Low
2022-01-12,Wednesday,1,False,False,Yuksom,1780,14.2,11.9,62.2,3.3,cloudy,Low
2022-01-12,Wednesday,1,False,False,Ravangla,2100,15.5,10.3,65.0,3.7,cloudy,Low
2022-01-12,Wednesday,1,False,False,Namchi,1675,15.9,11.0,66.1,3.9,cloudy,Medium
2022-01-12,Wednesday,1,False,False,Lachung,2600,15.3,11.5,64.1,3.7,cloudy,Medium
2022-01-12,Wednesday,1,False,False,Lachen,2750,14.5,10.5,68.0,4.9,cloudy,Low
2022-01-12,Wednesday,1,False,False,Rumtek Monastery,1500,13.7,10.3,64.6,4.5,cloudy,Medium
2022-01-12,Wednesday,1,False,False,Zuluk,2865,13.5,10.8,64.5,3.2,cloudy,Medium
2022-01-13,Thursday,1,False,False,Gangtok,1650,13.8,10.4,64.6,4.4,cloudy,Low
2022-01-13,Thursday,1,False,False,Tsomgo Lake,3753,15.1,10.9,61.0,4.2,cloudy,Low
2022-01-13,Thursday,1,False,False,Nathula Pass,4310,15.4,11.3,65.0,3.6,cloudy,Medium
2022-01-13,Thursday,1,False,False,Pelling,2150,13.3,11.7,67.1,3.8,cloudy,Low
2022-01-13,Thursday,1,False,False,Yuksom,1780,15.0,10.3,67.7,4.6,cloudy,Medium
2022-01-13,Thursday,1,False,False,Ravangla,2100,14.5,11.0,63.0,3.3,cloudy,Low
2022-01-13,Thursday,1,False,False,Namchi,1675,13.2,10.8,65.6,3.7,cloudy,Medium
2022-01-13,Thursday,1,False,False,Lachung,2600,15.7,11.2,68.1,4.2,cloudy,Medium
2022-01-13,Thursday,1,False,False,Lachen,2750,14.8,10.0,68.3,3.4,cloudy,Low
2022-01-13,Thursday,1,False,False,Rumtek Monastery,1500,15.3,11.0,69.0,3.2,cloudy,Low
2022-01-13,Thursday,1,False,False,Zuluk,2865,14.6,10.7,69.6,3.9,cloudy,Low
2022-01-14,Friday,1,False,False,Gangtok,1650,15.1,11.8,61.4,3.6,cloudy,Medium
2022-01-14,Friday,1,False,False,Tsomgo Lake,3753,15.9,10.9,67.3,3.7,cloudy,Medium
2022-01-14,Friday,1,False,False,Nathula Pass,4310,14.6,11.9,60.6,4.9,cloudy,Medium
2022-01-14,Friday,1,False,False,Pelling,2150,13.9,10.7,62.9,3.3,cloudy,Low
2022-01-14,Friday,1,False,False,Yuksom,1780,14.9,10.7,61.2,3.3,cloudy,Low
2022-01-14,Friday,1,False,False,Ravangla,2100,15.0,11.8,64.1,3.0,cloudy,Low
2022-01-14,Friday,1,False,False,Namchi,1675,15.2,10.2,69.0,3.1,cloudy,Medium
2022-01-14,Friday,1,False,False,Lachung,2600,14.5,11.6,62.3,4.7,cloudy,Medium
2022-01-14,Friday,1,False,False,Lachen,2750,14.8,11.9,64.7,4.1,cloudy,Medium
2022-01-14,Friday,1,False,False,Rumtek Monastery,1500,14.0,10.6,69.7,5.0,cloudy,Medium
2022-01-14,Friday,1,False,False,Zuluk,2865,15.4,10.9,67.2,4.4,cloudy,Medium
2022-01-15,Saturday,1,True,True,Gangtok,1650,15.7,11.1,65.8,3.7,cloudy,Medium
2022-01-15,Saturday,1,True,True,Tsomgo Lake,3753,15.2,10.9,61.7,4.7,cloudy,High
2022-01-15,Saturday,1,True,True,Nathula Pass,4310,15.4,11.8,60.7,3.8,cloudy,High
2022-01-15,Saturday,1,True,True,Pelling,2150,13.7,11.6,62.1,3.4,cloudy,High
2022-01-15,Saturday,1,True,True,Yuksom,1780,14.4,11.6,67.5,4.4,cloudy,Medium
2022-01-15,Saturday,1,True,True,Ravangla,2100,14.7,10.4,68.6,4.1,cloudy,Medium
2022-01-15,Saturday,1,True,True,Namchi,1675,15.6,10.4,66.1,4.5,cloudy,Medium
2022-01-15,Saturday,1,True,True,Lachung,2600,14.4,10.5,63.8,3.6,cloudy,High
2022-01-15,Saturday,1,True,True,Lachen,2750,15.1,11.6,67.7,4.9,cloudy,Medium
2022-01-15,Saturday,1,True,True,Rumtek Monastery,1500,14.8,10.5,67.9,4.0,cloudy,High
2022-01-15,Saturday,1,True,True,Zuluk,2865,15.1,10.3,62.0,3.6,cloudy,High
2022-01-16,Sunday,1,True,False,Gangtok,1650,15.7,11.9,61.9,4.6,cloudy,High
2022-01-16,Sunday,1,True,False,Tsomgo Lake,3753,14.0,10.1,61.2,4.0,cloudy,High
2022-01-16,Sunday,1,True,False,Nathula Pass,4310,15.7,11.3,63.7,3.1,cloudy,Medium
2022-01-16,Sunday,1,True,False,Pelling,2150,15.1,11.3,62.3,4.2,cloudy,Medium
2022-01-16,Sunday,1,True,False,Yuksom,1780,13.9,10.4,67.7,4.4,cloudy,High
2022-01-16,Sunday,1,True,False,Ravangla,2100,13.1,11.9,66.2,4.0,cloudy,Medium
2022-01-16,Sunday,1,True,False,Namchi,1675,14.8,10.4,60.8,4.3,cloudy,Medium
2022-01-16,Sunday,1,True,False,Lachung,2600,14.8,11.0,62.1,3.4,cloudy,High
2022-01-16,Sunday,1,True,False,Lachen,2750,14.4,10.5,61.5,4.8,cloudy,Medium
2022-01-16,Sunday,1,True,False,Rumtek Monastery,1500,15.2,11.1,61.9,4.5,cloudy,High
2022-01-16,Sunday,1,True,False,Zuluk,2865,15.5,11.2,65.1,3.2,cloudy,Medium
2022-01-17,Monday,1,False,False,Gangtok,1650,15.9,10.4,62.6,3.9,cloudy,Low
2022-01-17,Monday,1,False,False,Tsomgo Lake,3753,13.2,10.5,69.5,3.7,cloudy,Low
2022-01-17,Monday,1,False,False,Nathula Pass,4310,14.5,11.6,61.7,3.1,cloudy,Medium
2022-01-17,Monday,1,False,False,Pelling,2150,13.6,10.3,63.3,4.1,cloudy,Low
2022-01-17,Monday,1,False,False,Yuksom,1780,15.0,11.2,61.8,3.1,cloudy,Low
2022-01-17,Monday,1,False,False,Ravangla,2100,13.5,10.1,68.0,4.7,cloudy,Medium
2022-01-17,Monday,1,False,False,Namchi,1675,15.4,10.9,67.6,3.4,cloudy,Medium
2022-01-17,Monday,1,False,False,Lachung,2600,13.0,11.1,67.0,3.6,cloudy,Medium
2022-01-17,Monday,1,False,False,Lachen,2750,15.4,10.0,68.0,3.8,cloudy,Low
2022-01-17,Monday,1,False,False,Rumtek Monastery,1500,13.3,11.0,68.6,4.6,cloudy,Medium
2022-01-17,Monday,1,False,False,Zuluk,2865,13.3,10.1,68.3,5.0,cloudy,Medium
2022-01-18,Tuesday,1,False,False,Gangtok,1650,15.9,11.8,62.4,4.5,cloudy,Medium
2022-01-18,Tuesday,1,False,False,Tsomgo Lake,3753,14.1,10.4,67.1,3.2,cloudy,Low
2022-01-18,Tuesday,1,False,False,Nathula Pass,4310,15.9,10.4,66.3,4.7,cloudy,Medium
2022-01-18,Tuesday,1,False,False,Pelling,2150,13.9,11.1,69.3,3.8,cloudy,Low
2022-01-18,Tuesday,1,False,False,Yuksom,1780,16.0,11.1,67.7,4.4,cloudy,Low
2022-01-18,Tuesday,1,False,False,Ravangla,2100,15.9,11.2,63.5,3.3,cloudy,Low
2022-01-18,Tuesday,1,False,False,Namchi,1675,13.0,10.0,63.4,4.6,cloudy,Medium
2022-01-18,Tuesday,1,False,False,Lachung,2600,15.6,11.7,63.9,3.1,cloudy,Low
2022-01-18,Tuesday,1,False,False,Lachen,2750,15.5,10.6,64.1,3.2,cloudy,Medium
2022-01-18,Tuesday,1,False,False,Rumtek Monastery,1500,13.9,10.6,69.5,4.2,cloudy,Medium
2022-01-18,Tuesday,1,False,False,Zuluk,2865,14.8,11.3,69.0,4.8,cloudy,Low
2022-01-19,Wednesday,1,False,False,Gangtok,1650,13.8,11.0,62.6,3.6,cloudy,Medium
2022-01-19,Wednesday,1,False,False,Tsomgo Lake,3753,15.0,11.6,63.4,3.0,cloudy,Low
2022-01-19,Wednesday,1,False,False,Nathula Pass,4310,14.2,10.1,64.9,3.8,cloudy,Low
2022-01-19,Wednesday,1,False,False,Pelling,2150,15.1,10.1,60.7,4.2,cloudy,Medium
2022-01-19,Wednesday,1,False,False,Yuksom,1780,13.1,11.7,60.9,3.7,cloudy,Low
2022-01-19,Wednesday,1,False,False,Ravangla,2100,14.1,11.3,60.2,3.2,cloudy,Medium
2022-01-19,Wednesday,1,False,False,Namchi,1675,14.9,11.2,66.2,3.4,cloudy,Medium
2022-01-19,Wednesday,1,False,False,Lachung,2600,13.4,10.3,68.8,3.1,cloudy,Medium
2022-01-19,Wednesday,1,False,False,Lachen,2750,14.4,11.1,62.3,4.8,cloudy,Low
2022-01-19,Wednesday,1,False,False,Rumtek Monastery,1500,14.1,11.3,66.8,3.5,cloudy,Medium
2022-01-19,Wednesday,1,False,False,Zuluk,2865,13.6,11.9,65.6,3.7,cloudy,Low
2022-01-20,Thursday,1,False,False,Gangtok,1650,13.1,10.4,62.0,3.0,cloudy,Low
2022-01-20,Thursday,1,False,False,Tsomgo Lake,3753,14.8,10.7,68.2,4.5,cloudy,Low
2022-01-20,Thursday,1,False,False,Nathula Pass,4310,15.0,10.1,63.9,3.0,cloudy,Medium
2022-01-20,Thursday,1,False,False,Pelling,2150,15.6,11.8,64.7,4.9,cloudy,Low
2022-01-20,Thursday,1,False,False,Yuksom,1780,14.3,11.2,69.6,4.5,cloudy,Low
2022-01-20,Thursday,1,False,False,Ravangla,2100,13.2,10.9,67.7,3.7,cloudy,Low
2022-01-20,Thursday,1,False,False,Namchi,1675,14.1,11.4,65.4,3.7,cloudy,Medium
2022-01-20,Thursday,1,False,False,Lachung,2600,13.6,10.8,63.1,4.1,cloudy,Medium
2022-01-20,Thursday,1,False,False,Lachen,2750,15.6,11.4,65.7,3.5,cloudy,Medium
2022-01-20,Thursday,1,False,False,Rumtek Monastery,1500,14.4,11.8,66.8,4.3,cloudy,Medium
2022-01-20,Thursday,1,False,False,Zuluk,2865,15.9,11.3,68.4,4.0,cloudy,Medium
2022-01-21,Friday,1,False,False,Gangtok,1650,13.5,10.0,60.3,3.9,cloudy,Medium
2022-01-21,Friday,1,False,False,Tsomgo Lake,3753,15.8,10.8,60.5,4.8,cloudy,Medium
2022-01-21,Friday,1,False,False,Nathula Pass,4310,15.0,10.9,63.4,3.0,cloudy,Medium
2022-01-21,Friday,1,False,False,Pelling,2150,13.6,11.8,69.2,3.2,cloudy,Medium
2022-01-21,Friday,1,False,False,Yuksom,1780,15.3,10.7,65.3,3.6,cloudy,Medium
2022-01-21,Friday,1,False,False,Ravangla,2100,14.5,11.5,69.6,4.6,cloudy,Low
2022-01-21,Friday,1,False,False,Namchi,1675,14.9,11.7,67.0,4.1,cloudy,Medium
2022-01-21,Friday,1,False,False,Lachung,2600,15.5,10.9,65.8,4.3,cloudy,Low
2022-01-21,Friday,1,False,False,Lachen,2750,14.7,11.0,66.6,4.1,cloudy,Low
2022-01-21,Friday,1,False,False,Rumtek Monastery,1500,15.1,10.8,68.8,4.1,cloudy,Medium
2022-01-21,Friday,1,False,False,Zuluk,2865,13.9,10.6,68.4,4.7,cloudy,Low
2022-01-22,Saturday,1,True,False,Gangtok,1650,13.5,11.3,60.3,3.2,cloudy,High
2022-01-22,Saturday,1,True,False,Tsomgo Lake,3753,14.6,11.7,62.7,5.0,cloudy,Medium
2022-01-22,Saturday,1,True,False,Nathula Pass,4310,15.6,10.1,61.8,3.7,cloudy,Medium
2022-01-22,Saturday,1,True,False,Pelling,2150,15.4,10.3,64.9,4.6,cloudy,High
2022-01-22,Saturday,1,True,False,Yuksom,1780,13.6,10.4,67.9,4.8,cloudy,High
2022-01-22,Saturday,1,True,False,Ravangla,2100,14.0,10.9,69.0,4.8,cloudy,High
2022-01-22,Saturday,1,True,False,Namchi,1675,13.4,11.0,66.0,3.4,cloudy,Medium
2022-01-22,Saturday,1,True,False,Lachung,2600,13.8,10.3,68.6,4.7,cloudy,Medium
2022-01-22,Saturday,1,True,False,Lachen,2750,14.8,11.4,67.4,4.5,cloudy,High
2022-01-22,Saturday,1,True,False,Rumtek Monastery,1500,15.6,10.0,61.2,4.9,cloudy,High
2022-01-22,Saturday,1,True,False,Zuluk,2865,15.3,11.7,68.8,4.3,cloudy,Medium
2022-01-23,Sunday,1,True,False,Gangtok,1650,15.3,10.9,61.4,4.5,cloudy,Medium
2022-01-23,Sunday,1,True,False,Tsomgo Lake,3753,13.2,10.0,67.4,3.6,cloudy,Medium
2022-01-23,Sunday,1,True,False,Nathula Pass,4310,15.8,11.5,61.3,3.7,cloudy,Medium
2022-01-23,Sunday,1,True,False,Pelling,2150,13.3,11.3,64.4,4.3,cloudy,High
2022-01-23,Sunday,1,True,False,Yuksom,1780,15.6,11.4,66.7,4.4,cloudy,High
2022-01-23,Sunday,1,True,False,Ravangla,2100,15.4,10.1,61.1,3.4,cloudy,High
2022-01-23,Sunday,1,True,False,Namchi,1675,14.5,10.2,70.0,3.9,cloudy,Medium
2022-01-23,Sunday,1,True,False,Lachung,2600,14.2,10.6,69.9,3.0,cloudy,Medium
2022-01-23,Sunday,1,True,False,Lachen,2750,15.6,11.8,63.0,3.9,cloudy,Medium
2022-01-23,Sunday,1,True,False,Rumtek Monastery,1500,14.6,10.3,62.7,4.5,cloudy,High
2022-01-23,Sunday,1,True,False,Zuluk,2865,13.4,11.1,69.5,3.2,cloudy,Medium
2022-01-24,Monday,1,False,False,Gangtok,1650,15.5,10.5,69.9,4.8,cloudy,Low
2022-01-24,Monday,1,False,False,Tsomgo Lake,3753,15.3,10.4,66.1,4.9,cloudy,Medium
2022-01-24,Monday,1,False,False,Nathula Pass,4310,14.0,10.5,61.1,4.8,cloudy,Low
2022-01-24,Monday,1,False,False,Pelling,2150,14.8,11.4,65.0,4.5,cloudy,Medium
2022-01-24,Monday,1,False,False,Yuksom,1780,15.8,11.4,66.6,3.7,cloudy,Medium
2022-01-24,Monday,1,False,False,Ravangla,2100,14.7,11.1,65.9,5.0,cloudy,Low
2022-01-24,Monday,1,False,False,Namchi,1675,15.3,10.7,60.5,4.7,cloudy,Low
2022-01-24,Monday,1,False,False,Lachung,2600,15.8,11.9,61.8,4.7,cloudy,Low
2022-01-24,Monday,1,False,False,Lachen,2750,15.4,11.8,69.4,4.0,cloudy,Medium
2022-01-24,Monday,1,False,False,Rumtek Monastery,1500,13.6,10.3,60.8,4.4,cloudy,Low
2022-01-24,Monday,1,False,False,Zuluk,2865,13.1,10.2,61.1,4.8,cloudy,Low
2022-01-25,Tuesday,1,False,False,Gangtok,1650,15.9,11.8,60.9,3.5,cloudy,Low
2022-01-25,Tuesday,1,False,False,Tsomgo Lake,3753,15.3,10.3,63.1,4.0,cloudy,Low
2022-01-25,Tuesday,1,False,False,Nathula Pass,4310,15.6,10.9,67.7,3.6,cloudy,Low
