date,day,month,is_weekend,is_holiday,tourist_spot,altitude_m,max_temp_c,min_temp_c,humidity_percent,wind_speed_kmh,weather_condition,crowd_level
2023-01-03,Tuesday,1,FALSE,FALSE,Gangtok,1650,15.264287755479554,13.513267433113356,60.29123264804412,5.484322495266444,Clear,Low
2023-01-03,Tuesday,1,FALSE,FALSE,Khecheopalri Lake,1650,15.057536287347178,12.672337853402231,58.82367554060352,4.268242525933941,Clear,Low
2023-01-03,Tuesday,1,FALSE,FALSE,Lachung,1650,16.25534433247749,13.26105527217989,60.01534036992738,4.882706433312427,Clear,Low
2023-01-03,Tuesday,1,FALSE,FALSE,Namchi,1650,14.201555109539504,12.57935467723464,58.97185645041969,4.59886136538919,Clear,Low
2023-01-03,Tuesday,1,FALSE,FALSE,Nathula Pass,1650,15.706457146000789,13.40405085681454,65.65855770363159,5.087288906415919,Clear,Low
2023-01-03,Tuesday,1,FALSE,FALSE,Pelling,1650,16.209060468867317,12.925554084233832,54.24368635410288,4.986743062275392,Clear,Low
2023-01-03,Tuesday,1,FALSE,FALSE,Pemayangtse Monastery,1650,15.972276251929232,15.463242112485286,59.42291710565663,5.150773671166807,Clear,Low
2023-01-03,Tuesday,1,FALSE,FALSE,Ranka Monastery,1650,15.858345876353708,11.831321962380468,63.42846844354506,5.375966516343387,Clear,Low
2023-01-03,Tuesday,1,FALSE,FALSE,Rumtek Monastery,1650,16.849238336451656,12.09061254520526,64.20838293280829,4.29907446860386,Clear,Low
2023-01-03,Tuesday,1,FALSE,FALSE,Tsomgo Lake,1650,16.604228512560326,15.190455625809978,57.028391024607934,4.716851135198614,Clear,Low
2023-01-03,Tuesday,1,FALSE,FALSE,Yumthang Valley,1650,16.01958163810517,12.4965243458838,55.348009706801605,5.034281487403014,Clear,Low
2023-01-04,Wednesday,1,FALSE,FALSE,Gangtok,1650,14.625235543528674,13.47359243063518,57.24172729729859,5.77496720250877,Clear,Low
2023-01-04,Wednesday,1,FALSE,FALSE,Khecheopalri Lake,1650,14.960096049196515,12.677938483794325,62.44055165210901,4.384567841783023,Clear,Low
2023-01-04,Wednesday,1,FALSE,FALSE,Lachung,1650,16.172951921524955,14.307142754282427,55.17755029631632,5.092316929266152,Clear,Low
2023-01-04,Wednesday,1,FALSE,FALSE,Namchi,1650,16.21185935309811,13.78182287177731,56.28914786736576,4.339771693457862,Clear,Low
2023-01-04,Wednesday,1,FALSE,FALSE,Nathula Pass,1650,16.526329878740277,13.296984673233188,60.75147855103763,5.173224104748488,Clear,Low
2023-01-04,Wednesday,1,FALSE,FALSE,Pelling,1650,15.083970334105812,13.232253697161005,60.87921741989605,4.642824290986816,Clear,Low
2023-01-04,Wednesday,1,FALSE,FALSE,Pemayangtse Monastery,1650,18.13892941337371,13.473832920911788,56.42608950839205,5.328276804316915,Clear,Low
2023-01-04,Wednesday,1,FALSE,FALSE,Ranka Monastery,1650,14.730381995727214,13.787084603742452,63.47578673702221,4.5896588408241445,Clear,Low
2023-01-04,Wednesday,1,FALSE,FALSE,Rumtek Monastery,1650,17.056051355093185,13.4127809269365,62.46618047998347,5.948396491326974,Clear,Low
2023-01-04,Wednesday,1,FALSE,FALSE,Tsomgo Lake,1650,15.605534260796556,12.24626383564251,57.33145671112343,4.592094857517281,Clear,Low
2023-01-04,Wednesday,1,FALSE,FALSE,Yumthang Valley,1650,15.807477948703076,13.341151974816643,60.83007239799006,5.413591624518012,Clear,Low
2023-01-05,Thursday,1,FALSE,FALSE,Gangtok,1650,15.915602270253489,14.453534077157316,59.206029500286135,6.360084583294809,Clear,Low
2023-01-05,Thursday,1,FALSE,FALSE,Khecheopalri Lake,1650,16.650800817318007,12.142842443583715,56.78732250581666,5.241236207621593,Clear,Low
2023-01-05,Thursday,1,FALSE,FALSE,Lachung,1650,15.63184465760898,13.714000494092092,61.41971287372064,4.963585543671564,Clear,Low
2023-01-05,Thursday,1,FALSE,FALSE,Namchi,1650,14.883847538317914,11.485152775314136,58.66045514379893,5.428199397161736,Clear,Low
2023-01-05,Thursday,1,FALSE,FALSE,Nathula Pass,1650,16.156912492956245,11.754261221288012,60.519542777553546,5.192658689864419,Clear,Low
2023-01-05,Thursday,1,FALSE,FALSE,Pelling,1650,14.83937107655864,13.153725105945528,60.174626155338,4.428514851084689,Clear,Low
2023-01-05,Thursday,1,FALSE,FALSE,Pemayangtse Monastery,1650,16.32934483241794,13.560784526368234,63.24915372952583,5.526901026017452,Clear,Low
2023-01-05,Thursday,1,FALSE,FALSE,Ranka Monastery,1650,14.246796758451492,12.062174960084878,61.54510580162598,5.256892975456104,Clear,Low
2023-01-05,Thursday,1,FALSE,FALSE,Rumtek Monastery,1650,16.518057223567258,16.852731490654723,61.712671532079504,5.567782820090299,Clear,Low
2023-01-05,Thursday,1,FALSE,FALSE,Tsomgo Lake,1650,17.044802116191843,13.651391251305798,59.05419226607896,5.379484610246633,Clear,Low
2023-01-05,Thursday,1,FALSE,FALSE,Yumthang Valley,1650,14.972609742554914,12.763181393259991,58.54390935651269,5.040937069693161,Clear,Low
2023-01-06,Friday,1,FALSE,FALSE,Gangtok,1650,18.67759028000821,11.132734807408251,62.05878057112354,4.193642064405174,Clear,Low
2023-01-06,Friday,1,FALSE,FALSE,Khecheopalri Lake,1650,15.33368176105268,14.088950596967369,60.19284005728639,4.461127611035347,Clear,Low
2023-01-06,Friday,1,FALSE,FALSE,Lachung,1650,15.041635548888038,13.679597748934675,57.80890010484859,5.108229294790988,Clear,Low
2023-01-06,Friday,1,FALSE,FALSE,Namchi,1650,15.954686207884578,12.348399652394184,66.43183226797598,5.316959511159006,Clear,Low
2023-01-06,Friday,1,FALSE,FALSE,Nathula Pass,1650,13.469828896010872,13.186454314769428,58.01464060569484,5.426216667398112,Clear,Low
2023-01-06,Friday,1,FALSE,FALSE,Pelling,1650,14.94897511388076,12.8852635585331,61.514961836941374,5.432877597085061,Clear,Low
2023-01-06,Friday,1,FALSE,FALSE,Pemayangtse Monastery,1650,14.459644311533069,12.665498764159052,58.57516406651713,4.673335383713144,Clear,Low
2023-01-06,Friday,1,FALSE,FALSE,Ranka Monastery,1650,18.01854508833732,13.404981710960955,56.21734813699487,5.458930973527388,Clear,Low
2023-01-06,Friday,1,FALSE,FALSE,Rumtek Monastery,1650,18.44658743641516,14.032465260551149,55.44189010213796,4.757882963566875,Clear,Low
2023-01-06,Friday,1,FALSE,FALSE,Tsomgo Lake,1650,17.42029337902395,12.29233053438122,61.33145828443868,5.387317026714668,Clear,Low
2023-01-06,Friday,1,FALSE,FALSE,Yumthang Valley,1650,14.7876834341063,12.9404746439382,50.276197979792784,4.487806179332855,Clear,Low
2023-01-07,Saturday,1,TRUE,FALSE,Gangtok,1650,15.596918218328208,11.752216818035151,64.8972339117949,4.284929311019684,Clear,Medium
2023-01-07,Saturday,1,TRUE,FALSE,Khecheopalri Lake,1650,15.37194661596362,13.130740577286092,64.32381986719835,4.2820689244102805,Clear,Medium
2023-01-07,Saturday,1,TRUE,FALSE,Lachung,1650,17.29579650258595,13.010233061019589,57.05547404685615,5.231051737131636,Clear,Medium
2023-01-07,Saturday,1,TRUE,FALSE,Namchi,1650,16.138871634688165,12.399783122841203,60.209406254970055,4.80734320156912,Clear,Medium
2023-01-07,Saturday,1,TRUE,FALSE,Nathula Pass,1650,16.036220814301497,13.662130674521046,64.75805044843605,4.381092250586575,Clear,Medium
2023-01-07,Saturday,1,TRUE,FALSE,Pelling,1650,18.45964004958752,11.047912200477498,59.54464471489325,5.2941586032422885,Clear,Medium
2023-01-07,Saturday,1,TRUE,FALSE,Pemayangtse Monastery,1650,16.23719024128204,12.377300480179406,59.375633248928175,4.753499532670584,Clear,Medium
2023-01-07,Saturday,1,TRUE,FALSE,Ranka Monastery,1650,15.192762291666948,13.849602097021023,61.07104645789514,4.653545202369673,Clear,Medium
2023-01-07,Saturday,1,TRUE,FALSE,Rumtek Monastery,1650,16.9795198505199,13.30729952087661,62.43858635651688,5.314814420961806,Clear,Medium
2023-01-07,Saturday,1,TRUE,FALSE,Tsomgo Lake,1650,14.905205986893511,12.43981895980303,62.24188081536978,5.3051851327167325,Clear,Medium
2023-01-07,Saturday,1,TRUE,FALSE,Yumthang Valley,1650,15.874918087243024,13.117327383308782,63.83299468736527,4.704214305582085,Clear,Medium
2023-01-08,Sunday,1,TRUE,FALSE,Gangtok,1650,16.556516857404045,12.797807347566106,59.34695639031834,5.549388425993595,Clear,High
2023-01-08,Sunday,1,TRUE,FALSE,Khecheopalri Lake,1650,16.890499618785636,13.81350963600064,63.91643642146299,5.010501920816379,Clear,High
2023-01-08,Sunday,1,TRUE,FALSE,Lachung,1650,16.71834356555396,12.689733243406543,60.97249905746533,4.934928472816158,Clear,High
2023-01-08,Sunday,1,TRUE,FALSE,Namchi,1650,16.016395157991262,13.595157025436912,57.54533795029958,6.04619363784273,Clear,High
2023-01-08,Sunday,1,TRUE,FALSE,Nathula Pass,1650,14.692779142200358,11.785811387212268,63.474332620500206,5.395831346981468,Clear,High
2023-01-08,Sunday,1,TRUE,FALSE,Pelling,1650,16.648943780462588,13.62834550926428,59.963259681459256,4.551372814257085,Clear,High
2023-01-08,Sunday,1,TRUE,FALSE,Pemayangtse Monastery,1650,15.990965469832473,12.322838288487889,62.92535920025325,4.926471309248931,Clear,High
2023-01-08,Sunday,1,TRUE,FALSE,Ranka Monastery,1650,14.909403363848986,12.678614158347006,61.23879436282687,4.718137723598012,Clear,High
2023-01-08,Sunday,1,TRUE,FALSE,Rumtek Monastery,1650,14.913335525320283,13.243687211491912,60.73489971332617,4.746528412314435,Clear,High
2023-01-08,Sunday,1,TRUE,FALSE,Tsomgo Lake,1650,15.334754033258012,13.232049937357637,55.65574697550803,4.296268112811722,Clear,High
2023-01-08,Sunday,1,TRUE,FALSE,Yumthang Valley,1650,15.037866934497076,12.786552848288151,60.932722696794016,5.737678108474776,Clear,High
2023-01-09,Monday,1,FALSE,FALSE,Gangtok,1650,16.929191547842425,12.840061470036574,59.94295137629194,4.498735317681096,Clear,High
2023-01-09,Monday,1,FALSE,FALSE,Khecheopalri Lake,1650,15.877784236809132,12.711341361079862,60.96815568101427,4.586384528223839,Clear,High
2023-01-09,Monday,1,FALSE,FALSE,Lachung,1650,16.523215817089408,14.53273891300258,59.67371955462943,5.200855861049471,Clear,High
2023-01-09,Monday,1,FALSE,FALSE,Namchi,1650,16.728172790053335,12.598779528114164,60.67227744543125,5.0062962003908975,Clear,High
2023-01-09,Monday,1,FALSE,FALSE,Nathula Pass,1650,16.0172113182586,12.226990216144534,60.07353052277683,5.248999145622725,Clear,High
2023-01-09,Monday,1,FALSE,FALSE,Pelling,1650,17.64137232935405,13.959270826085207,66.45954737253467,4.616326218555975,Clear,High
2023-01-09,Monday,1,FALSE,FALSE,Pemayangtse Monastery,1650,16.946784764064816,13.183342005738352,66.56940879965302,4.595850857322424,Clear,High
2023-01-09,Monday,1,FALSE,FALSE,Ranka Monastery,1650,14.89233378938307,12.400607354555978,53.62831282707058,4.73712248915962,Clear,High
2023-01-09,Monday,1,FALSE,FALSE,Rumtek Monastery,1650,14.989040806135565,13.150393786476208,61.02526792733148,5.938085419607943,Clear,High
2023-01-09,Monday,1,FALSE,FALSE,Tsomgo Lake,1650,17.04050860582326,12.423096344337598,57.30475598595493,5.245959585753253,Clear,High
2023-01-09,Monday,1,FALSE,FALSE,Yumthang Valley,1650,14.31572015157523,14.831458765854354,63.53832036216386,4.765412173947648,Clear,High
2023-01-10,Tuesday,1,FALSE,FALSE,Gangtok,1650,13.844238565090947,14.353872374165412,59.65638046424215,5.61890815598673,Clear,Low
2023-01-10,Tuesday,1,FALSE,FALSE,Khecheopalri Lake,1650,13.98668680944676,12.400624977046228,60.01573109915455,5.023490296882371,Clear,Low
2023-01-10,Tuesday,1,FALSE,FALSE,Lachung,1650,15.359921434224908,13.6228499323475,56.79713871185221,4.928810257489353,Clear,Low
2023-01-10,Tuesday,1,FALSE,FALSE,Namchi,1650,16.04435475805428,13.51443883405875,62.13484463426667,4.437678954081066,Clear,Low
2023-01-10,Tuesday,1,FALSE,FALSE,Nathula Pass,1650,14.059062995117252,14.27767682189851,60.99694203593877,4.625756731721723,Clear,Low
2023-01-10,Tuesday,1,FALSE,FALSE,Pelling,1650,17.76138237062703,13.11567463429286,63.53789155219148,5.033759240705055,Clear,Low
2023-01-10,Tuesday,1,FALSE,FALSE,Pemayangtse Monastery,1650,18.372897509858383,14.755340842443204,59.25310755456278,5.4857854754771775,Clear,Low
2023-01-10,Tuesday,1,FALSE,FALSE,Ranka Monastery,1650,16.674451139502178,14.368631557532348,57.105229618259685,5.343025729999219,Clear,Low
2023-01-10,Tuesday,1,FALSE,FALSE,Rumtek Monastery,1650,17.170109384219504,11.241260513576886,56.45022446200267,3.98038391111995,Clear,Low
2023-01-10,Tuesday,1,FALSE,FALSE,Tsomgo Lake,1650,15.576711798666532,13.717542255795962,64.50707115628808,5.037047390209888,Clear,Low
2023-01-10,Tuesday,1,FALSE,FALSE,Yumthang Valley,1650,17.85433865468555,11.619898541785108,54.889852681934535,4.97222615055169,Clear,Low
2023-01-11,Wednesday,1,FALSE,FALSE,Gangtok,1650,16.360878538727167,12.967305251905907,53.79767369988037,4.9554399802436055,Clear,Low
2023-01-11,Wednesday,1,FALSE,FALSE,Khecheopalri Lake,1650,14.334636599394177,13.669672548830038,61.09979473829055,4.530060106836323,Clear,Low
2023-01-11,Wednesday,1,FALSE,FALSE,Lachung,1650,15.283359699195968,11.940786478111049,59.81196270818049,5.477571160250619,Clear,Low
2023-01-11,Wednesday,1,FALSE,FALSE,Namchi,1650,14.717128744397348,13.504046515517844,58.40922714488268,4.603563583868828,Clear,Low
2023-01-11,Wednesday,1,FALSE,FALSE,Nathula Pass,1650,15.771563568054532,11.964757677580623,58.33905208395846,4.401061053705575,Clear,Low
2023-01-11,Wednesday,1,FALSE,FALSE,Pelling,1650,18.257670159499668,13.03526355197173,57.900823476022246,5.106989955367111,Clear,Low
2023-01-11,Wednesday,1,FALSE,FALSE,Pemayangtse Monastery,1650,15.765206340371003,12.779030400466777,61.84250010013027,5.378753855023652,Clear,Low
2023-01-11,Wednesday,1,FALSE,FALSE,Ranka Monastery,1650,15.263398622867369,12.42418175935532,59.17484490854507,3.849039417632208,Clear,Low
2023-01-11,Wednesday,1,FALSE,FALSE,Rumtek Monastery,1650,14.081770725361736,14.366874267444524,64.93490314050385,4.875481980221811,Clear,Low
2023-01-11,Wednesday,1,FALSE,FALSE,Tsomgo Lake,1650,16.59186835566692,13.311250154543536,69.23664242536572,5.559787455717288,Clear,Low
2023-01-11,Wednesday,1,FALSE,FALSE,Yumthang Valley,1650,15.74649889022308,12.044459559399574,55.18066103922728,5.101731817933612,Clear,Low
2023-01-12,Thursday,1,FALSE,FALSE,Gangtok,1650,14.992379105658836,11.577746290402326,58.06028134727242,4.459225998192802,Clear,Low
2023-01-12,Thursday,1,FALSE,FALSE,Khecheopalri Lake,1650,17.924569962087077,13.88163975694945,59.97608207605015,5.739972069445013,Clear,Low
2023-01-12,Thursday,1,FALSE,FALSE,Lachung,1650,15.992841969177142,12.138715798671736,64.56937223180897,5.2694550218423295,Clear,Low
2023-01-12,Thursday,1,FALSE,FALSE,Namchi,1650,14.655304614808252,12.809661321916392,57.37314523984573,4.308600134517832,Clear,Low
2023-01-12,Thursday,1,FALSE,FALSE,Nathula Pass,1650,17.01141305703797,14.90941664047013,55.80429727854258,5.281484618345285,Clear,Low
2023-01-12,Thursday,1,FALSE,FALSE,Pelling,1650,15.119228917053809,12.512874616235305,58.22281822728339,4.568004615160092,Clear,Low
2023-01-12,Thursday,1,FALSE,FALSE,Pemayangtse Monastery,1650,15.958225953533791,12.16904988358896,60.81137047733952,4.974880945275432,Clear,Low
2023-01-12,Thursday,1,FALSE,FALSE,Ranka Monastery,1650,15.613262343760308,12.092436337958402,58.26968600829501,5.377695612912878,Clear,Low
2023-01-12,Thursday,1,FALSE,FALSE,Rumtek Monastery,1650,16.501100625149256,12.022444755201448,60.29799691628768,5.375693561685894,Clear,Low
2023-01-12,Thursday,1,FALSE,FALSE,Tsomgo Lake,1650,13.896713662654356,13.543360192379936,58.01212872316246,5.28529933429658,Clear,Low
2023-01-12,Thursday,1,FALSE,FALSE,Yumthang Valley,1650,14.98408901214898,11.19511789933548,55.117372686350514,5.024042473330691,Clear,Low
2023-01-13,Friday,1,FALSE,FALSE,Gangtok,1650,16.211667002065777,12.095683374895591,61.91577737633212,4.16923996886552,Clear,Low
2023-01-13,Friday,1,FALSE,FALSE,Khecheopalri Lake,1650,15.82070424162322,11.788983800237544,58.04449167659352,5.023699335658207,Clear,Low
2023-01-13,Friday,1,FALSE,FALSE,Lachung,1650,14.867503961659258,12.615444455770175,63.01887842764332,4.711554065238426,Clear,Low
2023-01-13,Friday,1,FALSE,FALSE,Namchi,1650,16.90283053447817,11.870293145342382,61.58941253374585,5.72078431032895,Clear,Low
2023-01-13,Friday,1,FALSE,FALSE,Nathula Pass,1650,12.934026599847254,12.203104744529524,61.73121638154162,4.898477306978504,Clear,Low
2023-01-13,Friday,1,FALSE,FALSE,Pelling,1650,16.34537504804557,12.39601481328418,60.2597693624187,4.92216138230396,Clear,Low
2023-01-13,Friday,1,FALSE,FALSE,Pemayangtse Monastery,1650,17.30133847399177,13.254420843301212,61.01280798622561,4.794061516938767,Clear,Low
2023-01-13,Friday,1,FALSE,FALSE,Ranka Monastery,1650,15.314872531113007,12.56744181218038,61.18335642713489,4.789507759589869,Clear,Low
2023-01-13,Friday,1,FALSE,FALSE,Rumtek Monastery,1650,16.247729828275695,15.07540079864544,62.61337411029508,4.836988233916079,Clear,Low
2023-01-13,Friday,1,FALSE,FALSE,Tsomgo Lake,1650,17.341456706596734,12.591924626978448,53.88562639446644,4.495956844541298,Clear,Low
2023-01-13,Friday,1,FALSE,FALSE,Yumthang Valley,1650,13.655049694768971,12.648486515958693,60.05525513756866,5.8382186561376415,Clear,Low
2023-01-14,Saturday,1,TRUE,FALSE,Gangtok,1650,16.292312848516996,12.780899471191136,62.48821674355047,3.8944323454960577,Clear,Medium
2023-01-14,Saturday,1,TRUE,FALSE,Khecheopalri Lake,1650,16.18273746973028,13.770865193886968,55.56424126266048,5.5718770216034645,Clear,Medium
2023-01-14,Saturday,1,TRUE,FALSE,Lachung,1650,16.3061956889933,12.5847120860992,61.898345598318855,6.1353464289021975,Clear,Medium
2023-01-14,Saturday,1,TRUE,FALSE,Namchi,1650,16.118239506070193,13.248220586300336,58.62191730137927,4.575077815267604,Clear,Medium
2023-01-14,Saturday,1,TRUE,FALSE,Nathula Pass,1650,16.896402979853097,12.143916174091132,60.21469871165818,4.761171276617442,Clear,Medium
2023-01-14,Saturday,1,TRUE,FALSE,Pelling,1650,16.47477579089567,13.333662105286948,63.112619832773696,4.744991800572627,Clear,Medium
2023-01-14,Saturday,1,TRUE,FALSE,Pemayangtse Monastery,1650,15.576150077647954,12.021236284217691,58.66712021977167,5.1886502465224265,Clear,Medium
2023-01-14,Saturday,1,TRUE,FALSE,Ranka Monastery,1650,16.808386339974422,12.077834675822375,62.60881776031698,5.677818929402475,Clear,Medium
2023-01-14,Saturday,1,TRUE,FALSE,Rumtek Monastery,1650,16.396121883868442,14.876795812558068,57.67863240268928,4.377672648344292,Clear,Medium
2023-01-14,Saturday,1,TRUE,FALSE,Tsomgo Lake,1650,13.765535701314866,14.496044311489182,61.96309696906217,4.972207664544772,Clear,Medium
2023-01-14,Saturday,1,TRUE,FALSE,Yumthang Valley,1650,16.235962351583783,11.874510952701623,67.33725593885048,5.064610590987614,Clear,Medium
2023-01-15,Sunday,1,TRUE,FALSE,Gangtok,1650,16.031273753525873,13.725766623898693,61.44302769521014,5.111942012139566,Clear,High
2023-01-15,Sunday,1,TRUE,FALSE,Khecheopalri Lake,1650,14.951430653465628,13.471468357135995,65.6460734894251,5.672710023077489,Clear,High
2023-01-15,Sunday,1,TRUE,FALSE,Lachung,1650,17.811823951967277,12.488784323568815,57.03118553922426,4.937106539950176,Clear,High
2023-01-15,Sunday,1,TRUE,FALSE,Namchi,1650,15.966869894746434,14.094191518470948,54.92260611085554,5.7647751597303065,Clear,High
2023-01-15,Sunday,1,TRUE,FALSE,Nathula Pass,1650,15.710390521705213,12.57311893005258,56.9636868742195,4.172571664067116,Clear,High
2023-01-15,Sunday,1,TRUE,FALSE,Pelling,1650,16.887804700754298,13.073317967188403,56.13011730077684,4.352460613968192,Clear,High
2023-01-15,Sunday,1,TRUE,FALSE,Pemayangtse Monastery,1650,15.497058360851849,14.669021525289391,59.22122594590918,4.248428523440947,Clear,High
2023-01-15,Sunday,1,TRUE,FALSE,Ranka Monastery,1650,15.605108323096868,12.72727643025233,51.909340071175286,4.972852566741094,Clear,High
2023-01-15,Sunday,1,TRUE,FALSE,Rumtek Monastery,1650,15.622878563749587,13.69620636481342,65.54686828483604,5.563282514773879,Clear,High
2023-01-15,Sunday,1,TRUE,FALSE,Tsomgo Lake,1650,15.577333571334204,11.89347409125833,67.72007940974959,5.029609217007244,Clear,High
2023-01-15,Sunday,1,TRUE,FALSE,Yumthang Valley,1650,15.916715150295536,12.975874912889998,60.59425428230357,4.927819794038029,Clear,High
2023-01-16,Monday,1,FALSE,FALSE,Gangtok,1650,15.211605591743718,12.453141058759607,59.901740189352005,4.728287614433118,Clear,High
2023-01-16,Monday,1,FALSE,FALSE,Khecheopalri Lake,1650,15.044585060787403,13.106430227691895,59.23506834773743,5.751996494291344,Clear,High
2023-01-16,Monday,1,FALSE,FALSE,Lachung,1650,12.718836229928383,14.091506851922462,63.738255577492886,3.963304883795925,Clear,High
2023-01-16,Monday,1,FALSE,FALSE,Namchi,1650,15.48877488710358,12.628559134004208,55.77746491584654,4.611091656204563,Clear,High
2023-01-16,Monday,1,FALSE,FALSE,Nathula Pass,1650,14.567308985441006,14.752270443423622,62.80703517944238,5.63577754749708,Clear,High
2023-01-16,Monday,1,FALSE,FALSE,Pelling,1650,16.76600647685188,11.87094822878277,58.42643920116068,5.244687280613959,Clear,High
2023-01-16,Monday,1,FALSE,FALSE,Pemayangtse Monastery,1650,14.433446629329666,13.712998430172387,59.2790238055256,4.812589596225202,Clear,High
2023-01-16,Monday,1,FALSE,FALSE,Ranka Monastery,1650,16.75315196184419,13.44426331148604,58.91710150254277,5.579664901682124,Clear,High
2023-01-16,Monday,1,FALSE,FALSE,Rumtek Monastery,1650,14.602724006880123,13.615935606944264,61.77930377390515,4.845226780343005,Clear,High
2023-01-16,Monday,1,FALSE,FALSE,Tsomgo Lake,1650,16.291359626690543,11.748886423614698,62.7720810576207,4.907548931778505,Clear,High
2023-01-16,Monday,1,FALSE,FALSE,Yumthang Valley,1650,15.272732375377151,14.049009225836889,57.88696892837172,4.29576935181822,Clear,High
2023-01-17,Tuesday,1,FALSE,FALSE,Gangtok,1650,14.032044991771317,13.60600995134564,56.158711942511154,5.877397090992182,Clear,Low
2023-01-17,Tuesday,1,FALSE,FALSE,Khecheopalri Lake,1650,13.401684710539534,14.696456368290038,60.633052401607856,4.951643444064803,Clear,Low
2023-01-17,Tuesday,1,FALSE,FALSE,Lachung,1650,15.24609709582926,13.399136114352071,59.887095892725455,5.551650941008261,Clear,Low
2023-01-17,Tuesday,1,FALSE,FALSE,Namchi,1650,16.037073178394447,13.150301761461876,58.90916336335843,4.971527188139467,Clear,Low
2023-01-17,Tuesday,1,FALSE,FALSE,Nathula Pass,1650,16.269362122670472,11.289831607343377,55.95544373368286,5.371632047011357,Clear,Low
2023-01-17,Tuesday,1,FALSE,FALSE,Pelling,1650,16.105038525753532,12.81601666364732,60.05530179919618,5.173790852680836,Clear,Low
2023-01-17,Tuesday,1,FALSE,FALSE,Pemayangtse Monastery,1650,15.252288383628766,12.221695274597687,60.58753576529305,4.510813611192484,Clear,Low
2023-01-17,Tuesday,1,FALSE,FALSE,Ranka Monastery,1650,16.389903306857367,11.29741639576216,63.08746691197693,5.236298741206522,Clear,Low
2023-01-17,Tuesday,1,FALSE,FALSE,Rumtek Monastery,1650,16.207235681176652,13.982690983945512,64.99642333338772,5.507185032509065,Clear,Low
2023-01-17,Tuesday,1,FALSE,FALSE,Tsomgo Lake,1650,13.690950922402026,11.720423033264298,58.12554426691296,5.013045525105417,Clear,Low
2023-01-17,Tuesday,1,FALSE,FALSE,Yumthang Valley,1650,16.521190824562947,12.274256186846534,60.56030029343123,4.622308533823339,Clear,Low
